,Year,COU,Country,Composting%,Disposal%,Landfill%,Material_recovery%,Recovery%,Recycling%,Amt_for_recovery_operations,Composting,Electronic_waste,Household_waste,Landfill,Municipal_waste_generated,Municipal_waste_generated_percapita,Municipal_waste_generated_1990,Municipal_waste_generated_2000,Municipal_waste_treated,Recycling,Total_Incineration,Waste_from_households,Country_y,CO2_emissions_percapita,Female_education_attainment_bach,Male_education_attainment_bach,Total_education_attainment_bach,Energy_use_percapita,Forest_area,GDP_2015_USD,GDP_growth%,GDP_percapita_2015_USD,GDP_percapita_growth%,Education_expense_%_of_gdp,Education_expense_%_of_total_exp,Population_density,Population_growth%,Population_female,Population_female_%,Population_total,Poverty_headcount%_ppp,Poverty_headcount%_national_line,Population_urban%,Population_urban_growth%
59,1993,FIN,Finland,,,,,,,,,,,1682.0,,,,,,,,,Finland,10.5517732643803,,,,5617.21537795619,220464.23,141017978885.547,-0.661998030419085,27833.7025701733,-1.14148806321053,7.48716020584106,12.4458799362183,16.6336616435208,0.483854088858285,2602693,51.3711748651657,5066447,,,80.409,0.833929125477991
60,1993,FRA,France,7.583,60.21,49.272,14.526,39.79,6.942,11045.0,2105.0,,,13677.0,27757.0,471.631,,88.874,27758.0,1927.0,10049.0,19841.0,France,5.91167595421153,,,,4001.90220211367,146916.0,1694626166709.98,-0.628666351905437,28670.5991675264,-1.05828811094526,5.42959022521973,10.4257898330688,107.944536366392,0.433277024191467,30367032,51.3765824260343,59106758,,,74.572,0.66285038279002
61,1993,ITA,Italy,,,,,,,,,,,,26100.0,456.313,130.5,90.127,,,,,Italy,6.98429142363747,,,,2611.99043754026,78236.0,1582829943638.81,-0.852805763831867,27851.1213575016,-0.913401721941298,4.73389005661011,8.71932029724121,193.233215463602,0.061135853002924,29223132,51.4203687881364,56831821,1.2,,66.802,0.150993200701863
62,1993,JPN,Japan,,,13.898,8.029,,8.029,,,,,7124.07,51267.9,407.835,102.012,93.498,51258.05,4115.38,36642.35,,Japan,8.87301828901938,,,,3655.96684264073,249278.0,3649056226897.65,-0.459219716150798,29232.4397928178,-0.781376228136594,3.42903995513916,11.1149702072144,342.372462973121,0.32416759914373,63358630,50.7563384868801,124829000,,,77.746,0.499248523479854
63,1993,KOR,Korea,,86.157,86.157,11.492,11.492,11.492,2640.05,,,,19792.86,22973.1,518.17,74.963,135.535,22973.1,2640.05,540.2,,"Korea, Rep.",7.41266562985891,,,,2814.18823120312,65285.0,504813785878.624,6.87747412868558,11422.5146522022,5.79728551709316,3.69697999954224,,458.165332780427,1.01582143742509,22023408,49.8327722157985,44194628,,,76.645,2.09804804302675
64,1993,LUX,Luxembourg,,,,,,,,,,,,200.98,506.489,89.884,70.455,,,,99.02,Luxembourg,29.3100194980816,,,,9266.94257500472,,29061859473.6523,4.200650703344,73116.1946629406,2.81122130846956,,,,1.34238702924688,202537,50.9558682701128,397475,,,81.857,1.74521902180951
65,1993,MEX,Mexico,,97.643,97.643,2.357,2.357,2.357,662.0,,,,27427.59,28089.5,316.946,,91.398,28089.59,662.0,,22471.6,Mexico,3.3925924655494,,,,1502.2156392115,699285.6,688899887486.446,1.94115584773009,7773.16183125799,0.157923158838955,,,45.5903906993493,1.76475714562417,44942302,50.710385189625,88625440,,,72.598,2.30202531699396
66,1993,NLD,Netherlands,18.069,66.592,40.02,33.408,33.408,15.339,2668.0,1443.0,,,3196.0,8377.0,548.664,112.746,87.911,7986.0,1225.0,2121.0,6913.0,Netherlands,10.3431127360702,,,,4510.5821521104,3495.81,490648132551.043,1.25755215783573,32088.7065995431,0.554249624223331,4.75660991668701,9.66666984558105,452.913744075829,0.696991330125143,7721514,50.4992040544917,15290368,1.0,,71.1,1.93813794907786
67,1993,NOR,Norway,0.437,75.658,73.809,10.811,24.342,10.373,539.7,9.7,,,1636.5,2217.0,529.459,110.85,80.472,2217.2,230.0,341.0,1097.0,Norway,7.52088768274331,,,,5459.62340830489,121263.0,231668078950.088,2.84532436675762,53726.4755306975,2.2349771163702,7.67664003372192,15.7393198013306,11.8057818882719,0.5952293301816,2180058,50.558030388321,4311991,,,73.061,1.13873370063833
68,1993,POL,Poland,,,,,,,,,,,,10645.0,277.928,95.918,87.069,,,,7138.0,Poland,8.94455033991475,,,,2624.64884280888,89351.0,192960085422.47,3.7383103011867,5016.97923857779,3.47468276609627,4.1827597618103,,125.571869796598,0.254450913938076,19744610,51.3361605096468,38461408,,,61.404,0.327764888717411
69,1993,PRT,Portugal,12.574,87.426,87.286,12.574,12.574,,448.0,448.0,,,3110.0,3563.0,356.42,118.767,75.735,3563.0,,5.0,,Portugal,4.59523265936922,,,,1786.45194148329,33636.0,150351141407.788,-2.04327653157694,15088.4139631035,-2.16302061239932,4.84095001220703,10.531120300293,108.903551912568,0.122316595483017,5166650,51.8496611162028,9964675,,,49.789,1.45474504705145
70,1993,SVK,Slovak Republic,,,,,,,,,,,,1600.0,299.221,,116.9,,,,,Slovak Republic,8.32252800543819,,,,3334.79434511263,19021.59,35975619296.1097,1.90132842232957,6755.59790399043,1.51309224574238,4.44960021972656,,110.713201663202,0.381719886651125,2730988,51.2832294661218,5325305,,,56.659,0.275894654077814
71,1993,USA,United States,3.166,64.382,64.382,20.516,35.618,17.35,70435.0,6260.0,,,127314.0,197748.0,761.94,104.662,89.538,197749.0,34310.0,29865.0,,United States,19.2183334038681,,,,7709.49658932206,3027758.0,10424833341000.0,2.75178105096643,40108.0080371193,1.40570856500528,,,28.3786587123429,1.31867999977741,132378008,50.9304851773073,259919000,0.5,,76.488,1.83118227604993
72,1994,AUT,Austria,16.593,42.08,42.08,43.449,57.92,26.856,1693.0,485.0,,,1230.0,3400.0,427.823,106.117,73.181,2923.0,785.0,404.0,2568.0,Austria,7.34364080776017,,,,3234.49298510934,38006.58,261596808649.455,2.40211907379886,32962.8174189767,2.0087619437808,,,96.1720552593311,0.384869546678302,4112000,51.8137485899148,7936118,0.2,,61.87,-0.0570296951622662
73,1994,BEL,Belgium,7.152,67.761,46.804,16.522,32.239,9.37,1483.0,329.0,,,2153.0,,,,,4600.0,431.0,1687.0,,Belgium,11.3586901344388,,,,5186.18662673891,7595.2,310187964527.328,3.22697152488935,30664.3078546408,2.90931876907965,5.41103982925415,10.2812099456787,,0.308197073686726,5164627,51.0560502265233,10115603,,,96.7,0.38889489030352
74,1994,CHE,Switzerland,8.915,14.178,14.178,36.802,85.823,27.887,3571.51,371.0,,,590.0,4161.5,599.777,101.485,87.962,4161.5,1160.51,2040.0,2774.3,Switzerland,6.0896837839828,,,,3494.44714922299,11705.72,472236075010.325,1.26975773198117,67522.1499930045,0.465686459251998,4.90476989746094,15.5115203857422,176.928204609274,0.797158411024818,3578255,51.1632857513259,6993795,,,73.708,0.723915625684626
75,1994,CHN,China (People's Republic of),,,,,,,,,,,,99520.0,,147.071,84.203,,,,,China,2.32219224976612,,,,816.162889997357,1650845.74,1650605318474.51,13.0368066319673,1384.92771102922,11.7663891456246,1.98571002483368,20.0649394989014,126.459069654428,1.13026063215591,580322015,48.6914728492396,1191835000,,,30.024,4.24584059723498
76,1994,CZE,Czech Republic,,,,,,,,,,,,2489.8,240.306,,72.504,,,,1659.8,Czechia,12.0684134173351,,,,3963.3140941282,26325.68,108790719365.821,2.90930943320329,10527.8756898085,2.87214348658624,4.64996004104614,,133.73349294681,0.0361217655856125,5313307,51.4178410425903,10333587,,,74.772,-0.136253767330203
77,1994,DNK,Denmark,9.418,18.23,18.23,26.507,81.77,17.089,2292.0,264.0,,,511.0,2802.6,537.79,,79.036,2803.0,479.0,1549.0,2575.0,Denmark,12.1394189213588,,,,3760.57723705289,5475.04,219998060186.398,5.33246271155308,42257.0983305221,4.97734717856856,7.47105979919434,13.4795303344727,130.1545,0.337707376243322,2635094,50.6147370327828,5206180,,,84.952,0.369501788366392
78,1994,ESP,Spain,12.245,83.562,82.333,13.343,16.438,1.098,2376.13,1770.06,,14454.97,11901.22,,,,,14454.97,158.67,625.02,,Spain,5.77636289546657,,,,2436.01236214986,151803.68,773241154554.262,2.38319539651248,19551.4183165462,1.89690696435738,4.48468017578125,10.2670497894287,79.1869053339741,0.476100555169168,20186943,51.0427273732864,39549108,,,75.774,0.584376823602082
79,1994,FIN,Finland,3.017,64.655,64.655,33.19,35.345,30.172,820.0,70.0,,,1500.0,2100.0,412.0,,80.769,2320.0,700.0,50.0,870.0,Finland,11.7779241256419,,,,5972.55427268616,221034.54,146606595315.625,3.96305242370121,28812.303619992,3.51588527380258,6.85706996917725,11.4180402755737,16.7055156111494,0.431048902829755,2612219,51.3374297883694,5088333,,,80.688,0.777430261533262
80,1994,HUN,Hungary,0.0,91.866,91.866,0.0,8.134,0.0,300.0,0.0,,,3388.0,,,,,3688.0,0.0,300.0,2397.0,Hungary,5.58619519488599,,,,2406.68835208692,18568.08,78141725280.8033,2.94715455736483,7554.77553277475,3.08816830829659,5.83488988876343,,115.105219229913,-0.13688310430324,5397098,52.1793784767995,10343355,,,65.335,-0.329547514669628
81,1994,JPN,Japan,,,11.996,9.075,,9.075,,,,,6214.0,51800.0,410.938,103.071,94.469,51799.0,4701.0,37485.0,,Japan,9.27303519787822,,,,3844.28667976801,249204.0,3688589488080.59,1.08338317429946,29466.7552451756,0.801559685125412,3.63566994667053,11.1064195632935,343.329676357652,0.279192363973672,63552818,50.769958289095,125178000,,,77.881,0.452684319483056
82,1994,KOR,Korea,,81.156,81.156,15.36,15.36,15.36,3258.36,,,,17215.59,21213.1,473.295,69.22,125.152,21213.07,3258.36,739.13,,"Korea, Rep.",7.93610614687576,,,,2958.40772966166,65210.0,551603291318.848,9.26866633778376,12356.2782851767,8.17476415138178,3.01831007003784,,462.798465685258,1.00615724501748,22241424,49.8222604293121,44641540,,,77.452,2.05355922703446
83,1994,LUX,Luxembourg,,,,,,,,,,,,196.1,487.29,87.701,68.744,,,,100.43,Luxembourg,26.8288142954644,,,,8823.25246633989,,30172289931.4379,3.82092019539311,74883.1418537888,2.41662903682787,,,,1.36184013740089,205217,50.9317032564265,402925,0.0,,82.482,2.12262151224516
84,1994,MEX,Mexico,,97.643,97.643,2.357,2.357,2.357,694.6,,,,28777.9,29472.4,326.903,,95.898,29472.5,694.6,,23578.0,Mexico,3.62148460326653,,,,1509.93931700642,697075.3,722938986701.871,4.94108067568743,8018.72100901051,3.15906426603718,3.64708995819092,21.5629405975342,46.3779397618251,1.7126945972871,45780964,50.7794965539661,90156396,7.3,,72.985,2.24435180100739
85,1994,NLD,Netherlands,22.937,61.677,34.75,38.323,38.323,15.386,3121.0,1868.0,,,2830.0,8501.0,553.122,114.415,89.212,8144.0,1253.0,2193.0,7001.0,Netherlands,10.2230810725563,,,,4511.79496267204,3509.98,505176677944.667,2.96109256914634,32840.2781037327,2.34216826988056,4.66324996948242,9.56142997741699,455.65278436019,0.602938474274189,7766014,50.4849236335637,15382838,,,71.962,1.80802281691116
86,1994,NOR,Norway,0.532,75.459,73.473,11.736,24.541,11.203,580.7,12.6,,,1738.56,2366.0,561.812,118.3,85.88,2366.26,265.1,350.0,1096.0,Norway,7.93476383527882,,,,5315.24486967133,121244.0,243379890461.92,5.05542738771337,56122.114300243,4.45895388797052,7.83043003082275,16.3509006500244,11.8731943577444,0.569388227765026,2192372,50.5549316199314,4336613,,,73.453,1.10447295223924
87,1994,POL,Poland,,,,,,,,,,,,11015.0,286.928,99.252,90.095,,,,7598.0,Poland,8.81490977839304,,,,2496.17270757601,89528.0,203173080806.473,5.29280206403449,5271.38300723243,5.07085551995934,,,125.837121682066,0.211012328819338,19790968,51.3482252124925,38542652,,,61.449,0.28426952176847
88,1994,PRT,Portugal,5.0,95.0,95.0,5.0,5.0,,190.0,190.0,,,3610.0,3800.0,378.297,126.667,80.773,3800.0,,,,Portugal,4.73401207523376,,,,1827.69667293031,33518.0,151801786241.278,0.964837925343673,15193.0547380182,0.693517391361567,4.67129993438721,10.9182901382446,109.196994535519,0.269089467950249,5179573,51.83966561779,9991525,,,50.449,1.58596620556751
89,1994,SVK,Slovak Republic,,,,,,,,,,,,1600.0,298.347,,116.9,,,,,Slovak Republic,7.79974154237738,,,,3260.63182395553,19020.52,38208096811.6457,6.20552907556855,7146.60143781702,5.78784497513725,3.71250009536743,,111.150332640333,0.39405443003197,2743300,51.3118290236578,5346331,,,56.598,0.286306364461002
90,1994,SWE,Sweden,5.418,39.35,39.35,23.581,60.65,18.164,2127.0,190.0,,,1380.0,3507.0,398.602,109.594,92.95,3507.0,637.0,1300.0,,Sweden,6.66116599445719,,,,5660.27142343844,281030.0,294257241961.393,3.92997283681697,33511.6487224481,3.19395539969921,,,21.556320191722,0.710705461619655,4442327,50.591681172417,8780745,,,83.671,0.896130161473289
91,1994,TUR,Türkiye,1.081,98.919,93.287,1.081,1.081,0.0,192.0,192.0,,,16565.0,23448.0,407.336,,76.585,17757.0,0.0,0.0,,Turkiye,2.67214650686853,,,,976.487647037763,199294.28,313486195960.325,-4.66814736394838,5445.85257760296,-6.17585876100264,3.42482995986938,,74.7946532749503,1.59417980573832,29173456,50.6798521282556,57564209,3.0,,61.59,2.46662250730339
92,1994,USA,United States,3.832,62.522,61.935,23.382,37.478,19.55,75233.6,7693.0,,,124330.0,200742.0,765.486,106.247,90.894,200742.93,39245.0,29475.0,,United States,19.2562118528766,,,,7757.83082249569,3028844.0,10844828324000.0,4.02879325991903,41215.3429307632,2.76088229716902,,,28.7288076375484,1.2262960888682,133928126,50.8988568402088,263126000,0.5,,76.875,1.7309822295661
93,1995,AUT,Austria,24.407,42.399,42.399,45.789,57.601,21.382,2209.0,936.0,,,1626.0,3476.0,435.038,108.489,74.817,3835.0,820.0,431.0,2644.0,Austria,7.69726474086588,,,,3373.60356545154,38069.05,268576168421.57,2.66798353089548,33790.4849857504,2.51091269369834,5.42834997177124,10.5061197280884,96.3194134755211,0.153106260702748,4111974,51.7341494419416,7948278,1.0,,61.596,-0.290743621754919
94,1995,BEL,Belgium,8.035,64.984,44.307,19.516,35.016,11.481,1584.06,363.487,,,2004.35,4613.232,452.886,134.262,95.502,4523.822,519.403,1636.581,3646.0,Belgium,11.3023711303289,,,,5267.67067078591,7586.0,317585194591.875,2.38475727961249,31329.892072751,2.17055027384056,2.98866009712219,5.82896995544434,,0.209436838020324,5175217,51.0536991631116,10136811,0.4,,96.777,0.289038165403975
95,1995,CHE,Switzerland,9.434,12.736,12.736,38.679,87.264,29.245,3700.0,400.0,,,540.0,4240.0,606.102,103.4,89.622,4240.0,1240.0,2060.0,2502.0,Switzerland,6.16985245900009,,,,3421.65104058737,11748.4,474506900447.609,0.480866574463818,67394.9716054143,-0.188350619172212,4.9087700843811,15.310040473938,178.114472918617,0.668242326234317,3602110,51.1613362782661,7040687,,,73.654,0.594969191642619
96,1995,CHN,China (People's Republic of),,,,,,,,,,,,106710.0,,157.696,90.287,,,,,China,2.56347859285972,,,,866.834374260803,1670705.7,1831411871441.19,10.9539543428699,1520.02678450203,9.75495489020201,1.84192001819611,18.717170715332,127.839872165964,1.08650915088974,586672507,48.6923743309885,1204855000,,,30.961,4.15963799418302
97,1995,CYP,Cyprus,,,,,,,,0.0,,,,387.0,,,,387.0,0.0,0.0,,Cyprus,6.83897773065183,,,,1981.37810662025,1663.6,12660962666.3714,8.36246930466569,19452.48828125,6.41553825840404,3.74123001098633,,92.5747835497835,2.1610358287739,423598,49.5209792948488,855391,,,68.038,2.34202497781514
98,1995,CZE,Czech Republic,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,,3120.0,3120.0,301.211,,90.856,3120.0,0.0,,,Czechia,12.1213259711949,,,,4019.8048793808,26333.55,115863001168.759,6.50081352909872,11219.1500652457,6.56613352783346,4.51754999160767,,133.651520641905,-0.0613140627238111,5308896,51.4066646779022,10327253,,,74.643,-0.233997707450127
99,1995,DEU,Germany,13.122,60.471,42.896,39.42,39.53,26.298,20118.14,6678.0,,,21831.0,50894.0,627.247,102.08,96.372,50893.0,13384.0,9000.0,,Germany,10.7086296660041,,,,4119.68894801371,113270.0,2583326450250.06,1.54414649556445,31628.1598130943,1.24614187560326,4.4307599067688,9.50417041778564,233.967490690347,0.293904443716697,42073970,51.5119655733008,81678051,0.2,,73.922,0.58110599730858
100,1995,DNK,Denmark,10.899,18.459,18.459,25.248,81.541,14.349,2222.0,297.0,,,503.0,2725.0,520.763,,76.847,2725.0,391.0,1534.0,2610.0,Denmark,11.4648812534478,,,,3706.44018685463,5515.2,226658693444.805,3.0275872672533,43310.2500901054,2.49224816939837,7.47103977203369,13.1482095718384,130.834325,0.520962181078711,2647983,50.598017202944,5233373,0.0,,84.979,0.552739607925013
101,1995,ESP,Spain,0.0,83.657,83.657,9.755,16.343,9.755,2370.48,0.0,,,12134.4,20076.0,504.582,,75.744,14504.88,1415.0,955.48,,Spain,6.05602903027259,,,,2537.0726801522,154992.95,794563232953.516,2.75749399442464,20002.0701049746,2.30495701709295,4.43462991714478,10.658260345459,79.5371816434406,0.441365749537872,20273837,51.0366808719129,39724050,1.2,,75.856,0.5495228751313
102,1995,EST,Estonia,0.564,99.436,99.436,0.564,0.564,0.0,3.0,3.0,,,529.0,533.0,371.939,,84.202,532.0,0.0,0.0,,Estonia,11.3181227786618,,,,3624.43113555714,22223.95,10254019388.509,,7137.53077576403,,5.89866018295288,,33.8908704883227,-1.78539953576165,771730,53.7179367296895,1436634,,,70.3,-2.05099612348055
103,1995,FIN,Finland,7.7,65.842,65.842,34.158,34.158,26.458,708.67,159.75,,,1366.0,2108.6,411.916,,81.1,2074.67,548.92,,,Finland,10.9812658703666,,,,5661.9038762361,221604.85,152788801142.187,4.21686746987953,29912.8979739158,3.81987628771239,6.80990982055664,11.9016399383545,16.7693949243245,0.381655333457214,2620628,51.3065021140798,5107790,0.0,,80.963,0.721897582550234
104,1995,FRA,France,8.958,54.805,44.838,17.74,45.195,8.781,12769.0,2531.0,,28253.0,12668.0,28253.0,476.201,,90.462,28253.0,2481.0,10573.0,22602.0,France,5.91583366228933,,,,3981.35217510008,148620.0,1771133801947.67,2.10669525325974,29746.0054678075,1.73850555113575,5.79072999954224,10.9458799362183,108.739227782587,0.361244808384567,30609108,51.4076746317988,59541904,,,74.912,0.587097636567805
105,1995,GBR,United Kingdom,,86.994,82.982,6.987,13.006,6.987,3760.0,,,,23990.0,28900.0,498.857,106.642,85.115,28910.0,2020.0,2610.0,27000.0,United Kingdom,9.07995187096372,,,,3728.96315226228,28660.0,1952054517412.47,2.53167000519647,33645.0733046118,2.26078359022632,4.83926010131836,11.8543901443481,239.817426528335,0.264547416858702,29809443,51.378733335117,58019030,0.2,,78.353,0.341153613981391
106,1995,GRC,Greece,,94.413,94.413,,5.587,,195.0,,,,3295.34,3200.0,297.799,106.667,71.959,3490.34,,,,Greece,7.84215112202976,,,,2147.13647870846,34493.903,168433527598.909,2.09972005871278,15946.893365293,1.62382548322135,,,81.9406749418154,0.467197289199787,5313797,50.309794740162,10562153,1.7,,72.119,0.635109319122791
107,1995,HUN,Hungary,0.452,89.547,89.547,1.964,10.453,1.512,406.34,17.58,,,3481.0,4752.0,459.161,86.4,104.394,3887.34,58.76,330.0,2543.0,Hungary,5.56009241971485,,,,2503.0778011156,18675.35,79305666186.355,1.48952547613837,7677.98769638148,1.63091759738204,4.84748983383179,,114.945081237481,-0.139220003601429,5394672,52.2285837855053,10328965,,,65.209,-0.332255420549398
108,1995,IRL,Ireland,,92.0,92.0,8.0,8.0,8.0,124.0,,,,1426.0,1848.2,514.507,,81.108,1550.0,124.0,0.0,1324.5,Ireland,9.26890378379097,,,,2951.91309342806,5460.0,101043286802.113,9.63442204331268,27998.8192336855,9.07377022772719,4.87162017822266,12.7382297515869,52.3855566845696,0.512695055318523,1816850,50.3444148121753,3608841,0.2,,57.949,0.889571873186201
109,1995,ISL,Iceland,1.667,90.833,71.667,7.5,9.167,5.833,11.0,2.0,,,86.0,114.0,425.961,,87.692,120.0,7.0,15.0,,Iceland,7.47753002228304,,,,8255.76891441219,234.5,9144298184.41564,,34188.3821033381,,4.78062009811401,10.9568796157837,2.66800997506234,0.542467997811547,133321,49.8454939150385,267468,,,91.63,0.728118797975505
110,1995,ITA,Italy,1.184,90.927,90.202,4.679,9.073,3.495,2414.0,315.0,,,24000.0,25780.0,450.901,128.9,89.022,26607.0,930.0,1362.0,,Italy,7.32562417028845,,,,2799.37576154289,79795.0,1663553589171.76,2.88683675924553,29265.0890480926,2.88520235071749,4.31864976882935,8.59766960144043,193.27565536704,0.00158856230917393,29252149,51.460125204261,56844303,0.7,,66.922,0.0912844846717047
111,1995,JPN,Japan,,16.64,10.956,9.767,83.36,9.767,43530.0,,,,5721.0,52224.0,413.277,103.915,95.242,52219.0,5100.0,38048.0,36984.0,Japan,9.33283919918388,,,,3934.9595606988,249130.0,3785636263364.36,2.63099961644897,30171.1637924347,2.39051955805158,3.40211009979248,10.3656702041626,344.136039495337,0.234590173412918,63722116,50.7859250428555,125472000,,,78.016,0.407782165419146
112,1995,KOR,Korea,0.659,74.703,72.308,23.667,25.297,23.007,4411.31,115.0,,17438.0,12609.0,17438.0,385.008,56.901,102.88,17438.0,4012.0,702.0,,"Korea, Rep.",8.54700456662988,,,,3210.13203581905,65135.0,604637550473.74,9.61456539319965,13408.6814173347,8.51715304454162,2.93543004989624,,467.478654364503,1.00620085457685,22463322,49.8155512253337,45092991,,,78.239,2.0171844184448
113,1995,LTU,Lithuania,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,1546.0,1546.0,1546.0,426.293,,121.167,1546.0,0.0,0.0,1082.2,Lithuania,3.78606057366258,,,,2401.12016691733,19825.0,17913320835.8734,,4936.0202154344,,4.76711988449097,20.6573600769043,57.8988832163369,-0.769728017770742,1919101,52.8808868008655,3629102,,,67.285,-0.858887851767501
114,1995,LUX,Luxembourg,6.978,27.141,27.141,20.088,72.859,13.11,174.89,16.75,,132.18,65.15,240.04,588.132,107.352,84.148,240.04,31.47,126.67,193.33,Luxembourg,21.1930253900275,,,,7705.40715815234,,30604417464.514,1.43219998899029,74896.0965788046,0.0172999218450087,3.65909004211426,,,1.40474246355929,208002,50.9029879087089,408625,,,82.893,1.90181617158173
115,1995,LVA,Latvia,0.0,100.0,100.0,0.0,,0.0,,0.0,,657.0,456.79,657.0,261.912,,102.336,456.79,0.0,0.0,,Latvia,3.62164876767365,,,,1849.58528097556,32070.0,12352432242.4449,,4970.68566762476,,,,39.9353335368891,-1.42581081215727,1340110,53.9267666902135,2485056,,,68.75,-1.64518068195184
116,1995,MEX,Mexico,,97.643,19.509,2.357,2.357,2.357,719.0,,,,5952.0,30509.6,332.844,,99.273,30509.6,719.0,,24407.0,Mexico,3.34746876312207,,,,1437.64688131966,694865.0,677457226352.726,-6.29123082110117,7390.71471635729,-7.83175137216439,3.69255995750427,24.1212997436523,47.1531109339232,1.65760764044424,46592412,50.829958209006,91663290,,,73.368,2.18100091534032
117,1995,NLD,Netherlands,25.578,57.954,30.813,42.033,42.033,16.455,3308.0,2013.0,22.0,6753.0,2425.0,8337.0,538.989,112.207,87.491,7870.0,1295.0,2137.0,7102.0,Netherlands,10.6158183779733,,,,4780.41259573869,3524.15,520918165020.581,3.11603598565915,33696.7438281983,2.60797342141954,4.57887983322144,9.66794967651367,457.90894549763,0.49392737251493,7802880,50.4746554337344,15459006,,,72.809,1.66406636064987
118,1995,NOR,Norway,1.87,74.778,72.831,13.685,25.222,11.815,686.5,50.9,,,1982.38,2722.2,636.079,136.11,98.809,2721.88,321.6,367.0,1173.6,Norway,7.88909116935647,,,,5391.41408116749,121225.0,253493520719.231,4.15549133419204,58151.5991798536,3.61619462294883,7.69568014144897,16.7382507324219,11.9349914030073,0.519125519812519,2203443,50.5471495737573,4359184,0.5,,73.787,0.972815203732732
119,1995,NZL,New Zealand,,,,,,,,,,,3180.0,3180.0,865.32,95.495,,,,,,New Zealand,6.62329177328905,,,,4053.69058637774,96113.55,102943327463.868,4.72246536813871,28023.9907072107,3.20012104117768,5.74212980270386,13.9997997283936,13.9508564049979,1.46436378746179,1863205,50.7215355896967,3673400,,,85.553,1.63867331974396
120,1995,POL,Poland,1.83,98.17,98.17,1.83,1.83,0.0,201.0,201.0,,,10784.0,10985.0,285.632,98.982,89.85,10985.0,0.0,0.0,7645.0,Poland,8.80943172998739,,,,2577.52968402797,89705.0,217604191537.339,7.10286553394941,5638.14491031556,6.95760301575365,4.33025979995728,,126.008025074276,0.13572103385363,19823109,51.3618603589799,38594998,,,61.493,0.20729995907156
121,1995,PRT,Portugal,8.564,90.185,90.185,9.698,9.815,1.134,346.38,302.21,,,3182.57,3528.95,349.702,117.632,75.011,3528.95,40.01,4.17,,Portugal,5.05576602684812,,,,2014.02049993936,33400.0,158303123479.596,4.28278045950353,15788.983105782,3.92237359793415,4.61330986022949,11.6594696044922,109.575693989071,0.346203938301886,5196582,51.8301467339958,10026176,,,51.109,1.64597531081268
122,1995,SVK,Slovak Republic,1.268,87.987,87.624,2.789,12.013,1.521,189.51,20.0,,,1382.27,1580.49,294.019,,115.475,1577.51,24.0,151.1,994.7,Slovak Republic,7.90190374895631,,,,3315.0479886326,19019.45,40440785134.6308,5.84349525178295,7542.1097867849,5.53421584244236,4.29757976531982,,111.476070686071,0.29263220653253,2752770,51.3385062143403,5361999,,,56.537,0.184797926408236
123,1995,SVN,Slovenia,0.361,,97.382,2.618,,2.257,,3.37,,,908.35,1185.93,595.607,,116.268,932.77,21.05,0.0,,Slovenia,7.27182451936607,,,,3049.38659371055,12105.0,26417686104.9211,,13276.0730865709,,4.90559005737305,,98.8019860973188,0.0215614999899353,1024103,51.4657535484947,1989872,,,50.622,0.0728936837229465
124,1995,SWE,Sweden,6.167,35.242,35.242,26.285,64.758,20.117,2205.0,210.0,,,1200.0,3405.0,385.337,106.406,90.246,3405.0,685.0,1310.0,,Sweden,6.59685084489652,,,,5702.16504271753,281130.0,305836832131.49,3.93519292606446,34648.1189154575,3.39126911487388,6.14813995361328,10.1891603469849,21.669724311183,0.524703941553734,4465461,50.5890110939712,8826939,0.2,,83.824,0.707393345770517
125,1995,TUR,Türkiye,0.76,99.24,95.533,0.76,0.76,,158.91,158.91,,,19975.08,27234.13,465.649,,88.951,20908.99,,0.0,,Turkiye,2.87502475145826,,,,1052.69840863832,199659.15,338183475098.096,7.87826687618991,5782.2531159155,6.17718775010638,2.2511100769043,,75.9929485596975,1.58941517283803,29650015,50.6955260220687,58486453,,,62.123,2.45109264551091
126,1995,USA,United States,4.418,58.404,57.985,25.658,41.596,21.24,81992.28,8709.0,,,114296.0,197113.0,743.363,104.326,89.25,197113.88,41867.0,32242.0,118268.0,United States,19.2169086443491,,,,7763.75510556636,3029930.0,11135927079000.0,2.68421727207786,41820.6801876235,1.46871823407399,,,29.0729515141457,1.19078709090209,135451850,50.8685846305057,266278000,0.5,,77.257,1.68646666337335
127,1996,AUT,Austria,37.333,32.917,32.917,56.936,67.083,19.603,3008.0,1674.0,,,1476.0,4110.0,512.606,128.277,88.463,4484.0,879.0,431.0,2775.0,Austria,8.1542733229493,,,,3580.42079819656,38131.52,274886456416.226,2.34953385169727,34537.7395746518,2.21143493269341,5.25990009307861,9.7409496307373,96.4495516238488,0.135019833748789,4111896,51.663363205008,7959017,,,61.32,-0.31406622796653
