"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","DISP_SHARE","% Disposal","2011","2011",,,"0","Units",,,3.764,,
"BEL","Belgium","DISP_SHARE","% Disposal","2012","2012",,,"0","Units",,,3.546,,
"BEL","Belgium","DISP_SHARE","% Disposal","2013","2013",,,"0","Units",,,2.955,,
"BEL","Belgium","DISP_SHARE","% Disposal","2014","2014",,,"0","Units",,,1.78,,
"BEL","Belgium","DISP_SHARE","% Disposal","2015","2015",,,"0","Units",,,1.646,,
"BEL","Belgium","DISP_SHARE","% Disposal","2016","2016",,,"0","Units",,,1.81,,
"BEL","Belgium","DISP_SHARE","% Disposal","2017","2017",,,"0","Units",,,1.697,,
"BEL","Belgium","DISP_SHARE","% Disposal","2018","2018",,,"0","Units",,,1.817,,
"BEL","Belgium","DISP_SHARE","% Disposal","2019","2019",,,"0","Units",,,1.455,,
"BEL","Belgium","DISP_SHARE","% Disposal","2020","2020",,,"0","Units",,,1.166,,
"AUT","Austria","RECOV_SHARE","% Recovery","1990","1990",,,"0","Units",,,43.723,,
"AUT","Austria","RECOV_SHARE","% Recovery","1991","1991",,,"0","Units",,,42.383,,
"AUT","Austria","RECOV_SHARE","% Recovery","1992","1992",,,"0","Units",,,47.042,,
"AUT","Austria","RECOV_SHARE","% Recovery","1993","1993",,,"0","Units",,,52.526,,
"AUT","Austria","RECOV_SHARE","% Recovery","1994","1994",,,"0","Units",,,57.92,,
"AUT","Austria","RECOV_SHARE","% Recovery","1995","1995",,,"0","Units",,,57.601,,
"AUT","Austria","RECOV_SHARE","% Recovery","1996","1996",,,"0","Units",,,67.083,,
"AUT","Austria","RECOV_SHARE","% Recovery","1997","1997",,,"0","Units",,,67.765,,
"AUT","Austria","RECOV_SHARE","% Recovery","1998","1998",,,"0","Units",,,68.285,,
"AUT","Austria","RECOV_SHARE","% Recovery","1999","1999",,,"0","Units",,,68.209,,
"AUT","Austria","RECOV_SHARE","% Recovery","2000","2000",,,"0","Units",,,68.988,,
"AUT","Austria","RECOV_SHARE","% Recovery","2001","2001",,,"0","Units",,,69.61,,
"AUT","Austria","RECOV_SHARE","% Recovery","2002","2002",,,"0","Units",,,70.618,,
"AUT","Austria","RECOV_SHARE","% Recovery","2003","2003",,,"0","Units",,,71.908,,
"AUT","Austria","RECOV_SHARE","% Recovery","2004","2004",,,"0","Units",,,87.957,,
"AUT","Austria","RECOV_SHARE","% Recovery","2005","2005",,,"0","Units",,,88.377,,
"AUT","Austria","RECOV_SHARE","% Recovery","2006","2006",,,"0","Units",,,89.971,,
"AUT","Austria","RECOV_SHARE","% Recovery","2007","2007",,,"0","Units",,,91.209,,
"AUT","Austria","RECOV_SHARE","% Recovery","2008","2008",,,"0","Units",,,92.368,,
"AUT","Austria","RECOV_SHARE","% Recovery","2009","2009",,,"0","Units",,,93.69,,
"AUT","Austria","RECOV_SHARE","% Recovery","2010","2010",,,"0","Units",,,96.654,,
"AUT","Austria","RECOV_SHARE","% Recovery","2011","2011",,,"0","Units",,,95.036,,
"AUT","Austria","RECOV_SHARE","% Recovery","2012","2012",,,"0","Units",,,95.606,,
"AUT","Austria","RECOV_SHARE","% Recovery","2013","2013",,,"0","Units",,,95.805,,
"AUT","Austria","RECOV_SHARE","% Recovery","2014","2014",,,"0","Units",,,95.847,,
"AUT","Austria","RECOV_SHARE","% Recovery","2015","2015",,,"0","Units",,,96.963,,
"AUT","Austria","RECOV_SHARE","% Recovery","2016","2016",,,"0","Units",,,97.26,,
"AUT","Austria","RECOV_SHARE","% Recovery","2017","2017",,,"0","Units",,,97.919,,
"AUT","Austria","RECOV_SHARE","% Recovery","2018","2018",,,"0","Units",,,97.762,,
"AUT","Austria","RECOV_SHARE","% Recovery","2019","2019",,,"0","Units",,,97.949,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","1995","1995",,,"0","Units",,,86.994,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","1996","1996",,,"0","Units",,,88.074,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","1997","1997",,,"0","Units",,,86.92,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","1998","1998",,,"0","Units",,,84.135,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","1999","1999",,,"0","Units",,,82.423,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2000","2000",,,"0","Units",,,81.516,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2001","2001",,,"0","Units",,,80.173,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2002","2002",,,"0","Units",,,77.72,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2003","2003",,,"0","Units",,,74.276,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2004","2004",,,"0","Units",,,69.332,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2005","2005",,,"0","Units",,,64.86,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2006","2006",,,"0","Units",,,60.339,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2007","2007",,,"0","Units",,,56.868,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2008","2008",,,"0","Units",,,52.979,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2009","2009",,,"0","Units",,,50.175,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2010","2010",,,"0","Units",,,46.882,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2011","2011",,,"0","Units",,,41.768,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2012","2012",,,"0","Units",,,38.922,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2013","2013",,,"0","Units",,,36.047,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2014","2014",,,"0","Units",,,30.267,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2015","2015",,,"0","Units",,,25.988,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2016","2016",,,"0","Units",,,22.381,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2017","2017",,,"0","Units",,,19.638,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2018","2018",,,"0","Units",,,17.847,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2019","2019",,,"0","Units",,,15.985,,
"GBR","United Kingdom","DISP_SHARE","% Disposal","2020","2020",,,"0","Units",,,14.668,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","1994","1994",,,"0","Units",,,1.081,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","1995","1995",,,"0","Units",,,0.76,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","1996","1996",,,"0","Units",,,0.796,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","1997","1997",,,"0","Units",,,0.746,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","1998","1998",,,"0","Units",,,0.667,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","1999","1999",,,"0","Units",,,0.936,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2000","2000",,,"0","Units",,,0.968,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2001","2001",,,"0","Units",,,0.868,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2002","2002",,,"0","Units",,,1.51,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2003","2003",,,"0","Units",,,1.248,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2004","2004",,,"0","Units",,,1.402,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2005","2005",,,"0","Units",,,1.273,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2006","2006",,,"0","Units",,,1.008,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2007","2007",,,"0","Units",,,1.28,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2008","2008",,,"0","Units",,,1.132,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2009","2009",,,"0","Units",,,1.201,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2010","2010",,,"0","Units",,,0.768,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2011","2011",,,"0","Units",,,1.087,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2012","2012",,,"0","Units",,,0.6,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2013","2013",,,"0","Units",,,0.626,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2014","2014",,,"0","Units",,,0.45,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2015","2015",,,"0","Units",,,0.558,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2016","2016",,,"0","Units",,,9.79,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2017","2017",,,"0","Units",,,9.791,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2018","2018",,,"0","Units",,,12.329,,
"TUR","Türkiye","RECOV_SHARE","% Recovery","2019","2019",,,"0","Units",,,12.329,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2010","2010",,,"0","Units",,,99.672,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2011","2011",,,"0","Units",,,99.501,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2012","2012",,,"0","Units",,,99.288,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2013","2013",,,"0","Units",,,99.319,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2014","2014",,,"0","Units",,,98.145,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2015","2015",,,"0","Units",,,96.967,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2016","2016",,,"0","Units",,,81.149,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2017","2017",,,"0","Units",,,91.815,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2018","2018",,,"0","Units",,,95.828,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2019","2019",,,"0","Units",,,93.229,,
"CRI","Costa Rica","DISP_SHARE","% Disposal","2020","2020",,,"0","Units",,,93.76,,
"JPN","Japan","DISP_SHARE","% Disposal","1995","1995",,,"0","Units",,,16.64,,
"JPN","Japan","DISP_SHARE","% Disposal","1996","1996",,,"0","Units",,,15.144,,
"JPN","Japan","DISP_SHARE","% Disposal","1997","1997",,,"0","Units",,,13.216,,
"JPN","Japan","DISP_SHARE","% Disposal","1998","1998",,,"0","Units",,,11.986,,
"JPN","Japan","DISP_SHARE","% Disposal","1999","1999",,,"0","Units",,,11.085,,
"JPN","Japan","DISP_SHARE","% Disposal","2000","2000",,,"0","Units",,,10.335,,
"JPN","Japan","DISP_SHARE","% Disposal","2001","2001",,,"0","Units",,,9.765,,
"JPN","Japan","DISP_SHARE","% Disposal","2002","2002",,,"0","Units",,,8.871,,
"JPN","Japan","DISP_SHARE","% Disposal","2003","2003",,,"0","Units",,,8.174,,
"JPN","Japan","DISP_SHARE","% Disposal","2004","2004",,,"0","Units",,,8.019,,
"JPN","Japan","DISP_SHARE","% Disposal","2005","2005",,,"0","Units",,,7.417,,
"JPN","Japan","DISP_SHARE","% Disposal","2006","2006",,,"0","Units",,,6.995,,
"JPN","Japan","DISP_SHARE","% Disposal","2007","2007",,,"0","Units",,,6.999,,
"JPN","Japan","DISP_SHARE","% Disposal","2008","2008",,,"0","Units",,,7.311,,
"JPN","Japan","DISP_SHARE","% Disposal","2009","2009",,,"0","Units",,,7.306,,
"JPN","Japan","DISP_SHARE","% Disposal","2010","2010",,,"0","Units",,,6.986,,
"JPN","Japan","DISP_SHARE","% Disposal","2011","2011",,,"0","Units",,,9.372,,
"JPN","Japan","DISP_SHARE","% Disposal","2012","2012",,,"0","Units",,,9.597,,
"JPN","Japan","DISP_SHARE","% Disposal","2013","2013",,,"0","Units",,,9.638,,
"JPN","Japan","DISP_SHARE","% Disposal","2014","2014",,,"0","Units",,,9.536,,
"JPN","Japan","DISP_SHARE","% Disposal","2015","2015",,,"0","Units",,,10.073,,
"JPN","Japan","DISP_SHARE","% Disposal","2016","2016",,,"0","Units",,,6.643,,
"JPN","Japan","DISP_SHARE","% Disposal","2017","2017",,,"0","Units",,,6.03,,
"JPN","Japan","DISP_SHARE","% Disposal","2018","2018",,,"0","Units",,,5.775,,
"JPN","Japan","DISP_SHARE","% Disposal","2019","2019",,,"0","Units",,,5.584,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","1995","1995",,,"0","Units",,,87.987,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","1996","1996",,,"0","Units",,,87.8,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","1997","1997",,,"0","Units",,,84.291,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","1998","1998",,,"0","Units",,,82.456,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","1999","1999",,,"0","Units",,,82.854,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2000","2000",,,"0","Units",,,79.48,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2001","2001",,,"0","Units",,,84.153,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2002","2002",,,"0","Units",,,87.875,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2003","2003",,,"0","Units",,,87.109,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2004","2004",,,"0","Units",,,85.283,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2005","2005",,,"0","Units",,,97.116,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2006","2006",,,"0","Units",,,94.468,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2007","2007",,,"0","Units",,,83.852,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2008","2008",,,"0","Units",,,80.201,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2009","2009",,,"0","Units",,,78.726,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2010","2010",,,"0","Units",,,78.777,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2011","2011",,,"0","Units",,,74.584,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2012","2012",,,"0","Units",,,73.381,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2013","2013",,,"0","Units",,,72.218,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2014","2014",,,"0","Units",,,70.34,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2015","2015",,,"0","Units",,,69.039,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2016","2016",,,"0","Units",,,65.948,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2017","2017",,,"0","Units",,,60.566,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2018","2018",,,"0","Units",,,56.729,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2019","2019",,,"0","Units",,,55.916,,
"SVK","Slovak Republic","DISP_SHARE","% Disposal","2020","2020",,,"0","Units",,,49.755,,
"ITA","Italy","RECOV_SHARE","% Recovery","1995","1995",,,"0","Units",,,9.073,,
"ITA","Italy","RECOV_SHARE","% Recovery","1996","1996",,,"0","Units",,,11.682,,
"ITA","Italy","RECOV_SHARE","% Recovery","1997","1997",,,"0","Units",,,14.51,,
"ITA","Italy","RECOV_SHARE","% Recovery","1998","1998",,,"0","Units",,,19.112,,
"ITA","Italy","RECOV_SHARE","% Recovery","1999","1999",,,"0","Units",,,18.973,,
"ITA","Italy","RECOV_SHARE","% Recovery","2000","2000",,,"0","Units",,,21.893,,
"ITA","Italy","RECOV_SHARE","% Recovery","2001","2001",,,"0","Units",,,27.703,,
"ITA","Italy","RECOV_SHARE","% Recovery","2002","2002",,,"0","Units",,,26.827,,
"ITA","Italy","RECOV_SHARE","% Recovery","2003","2003",,,"0","Units",,,30.875,,
"ITA","Italy","RECOV_SHARE","% Recovery","2004","2004",,,"0","Units",,,33.557,,
"ITA","Italy","RECOV_SHARE","% Recovery","2005","2005",,,"0","Units",,,35.972,,
"ITA","Italy","RECOV_SHARE","% Recovery","2006","2006",,,"0","Units",,,37.112,,
"ITA","Italy","RECOV_SHARE","% Recovery","2007","2007",,,"0","Units",,,41.746,,
"ITA","Italy","RECOV_SHARE","% Recovery","2008","2008",,,"0","Units",,,42.863,,
"ITA","Italy","RECOV_SHARE","% Recovery","2009","2009",,,"0","Units",,,47.842,,
"ITA","Italy","RECOV_SHARE","% Recovery","2010","2010",,,"0","Units",,,50.605,,
"ITA","Italy","RECOV_SHARE","% Recovery","2011","2011",,,"0","Units",,,55.737,,
"ITA","Italy","RECOV_SHARE","% Recovery","2012","2012",,,"0","Units",,,59.256,,
"ITA","Italy","RECOV_SHARE","% Recovery","2013","2013",,,"0","Units",,,61.756,,
"ITA","Italy","RECOV_SHARE","% Recovery","2014","2014",,,"0","Units",,,66.111,,
"ITA","Italy","RECOV_SHARE","% Recovery","2015","2015",,,"0","Units",,,59.953,,
"ITA","Italy","RECOV_SHARE","% Recovery","2016","2016",,,"0","Units",,,65.548,,
"ITA","Italy","RECOV_SHARE","% Recovery","2017","2017",,,"0","Units",,,73.349,,
"ITA","Italy","RECOV_SHARE","% Recovery","2018","2018",,,"0","Units",,,75.749,,
"ITA","Italy","RECOV_SHARE","% Recovery","2019","2019",,,"0","Units",,,76.821,,
"SWE","Sweden","RECOV_SHARE","% Recovery","1990","1990",,,"0","Units",,,56.25,,
"SWE","Sweden","RECOV_SHARE","% Recovery","1994","1994",,,"0","Units",,,60.65,,
"SWE","Sweden","RECOV_SHARE","% Recovery","1995","1995",,,"0","Units",,,64.758,,
"SWE","Sweden","RECOV_SHARE","% Recovery","1996","1996",,,"0","Units",,,67.901,,
"SWE","Sweden","RECOV_SHARE","% Recovery","1997","1997",,,"0","Units",,,68.733,,
"SWE","Sweden","RECOV_SHARE","% Recovery","1998","1998",,,"0","Units",,,73.431,,
"SWE","Sweden","RECOV_SHARE","% Recovery","1999","1999",,,"0","Units",,,75.623,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2000","2000",,,"0","Units",,,77.074,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2001","2001",,,"0","Units",,,77.477,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2002","2002",,,"0","Units",,,80.116,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2003","2003",,,"0","Units",,,86.175,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2004","2004",,,"0","Units",,,90.828,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2005","2005",,,"0","Units",,,95.137,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2006","2006",,,"0","Units",,,94.934,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2007","2007",,,"0","Units",,,95.819,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2008","2008",,,"0","Units",,,96.867,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2009","2009",,,"0","Units",,,98.67,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2010","2010",,,"0","Units",,,99.091,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2011","2011",,,"0","Units",,,99.234,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2012","2012",,,"0","Units",,,99.381,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2013","2013",,,"0","Units",,,99.359,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2014","2014",,,"0","Units",,,99.369,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2015","2015",,,"0","Units",,,99.213,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2016","2016",,,"0","Units",,,99.376,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2017","2017",,,"0","Units",,,99.55,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2018","2018",,,"0","Units",,,99.328,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2019","2019",,,"0","Units",,,99.25,,
"SWE","Sweden","RECOV_SHARE","% Recovery","2020","2020",,,"0","Units",,,99.525,,
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2001","2001",,,"0","Units",,,91.157,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2002","2002",,,"0","Units",,,93.021,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2003","2003",,,"0","Units",,,89.78,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2004","2004",,,"0","Units",,,90.715,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2005","2005",,,"0","Units",,,94.996,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2006","2006",,,"0","Units",,,95.844,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2007","2007",,,"0","Units",,,96.081,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2008","2008",,,"0","Units",,,96.964,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2009","2009",,,"0","Units",,,97.225,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2010","2010",,,"0","Units",,,96.73,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2011","2011",,,"0","Units",,,100,"I","Incomplete data"
"CHN","China (People's Republic of)","DISP_SHARE","% Disposal","2012","2012",,,"0","Units",,,100.001,"I","Incomplete data"
"GRC","Greece","DISP_SHARE","% Disposal","1990","1990",,,"0","Units",,,94.043,,
"GRC","Greece","DISP_SHARE","% Disposal","1992","1992",,,"0","Units",,,92.932,,
"GRC","Greece","DISP_SHARE","% Disposal","1995","1995",,,"0","Units",,,94.413,,
"GRC","Greece","DISP_SHARE","% Disposal","1996","1996",,,"0","Units",,,93.727,,
"GRC","Greece","DISP_SHARE","% Disposal","1997","1997",,,"0","Units",,,90.779,,
"GRC","Greece","DISP_SHARE","% Disposal","1998","1998",,,"0","Units",,,91.1,,
"GRC","Greece","DISP_SHARE","% Disposal","1999","1999",,,"0","Units",,,91.133,,
"GRC","Greece","DISP_SHARE","% Disposal","2000","2000",,,"0","Units",,,91.208,,
"GRC","Greece","DISP_SHARE","% Disposal","2001","2001",,,"0","Units",,,91.182,,
"GRC","Greece","DISP_SHARE","% Disposal","2002","2002",,,"0","Units",,,91.228,,
"GRC","Greece","DISP_SHARE","% Disposal","2003","2003",,,"0","Units",,,91.89,,
"GRC","Greece","DISP_SHARE","% Disposal","2004","2004",,,"0","Units",,,89.894,,
"GRC","Greece","DISP_SHARE","% Disposal","2005","2005",,,"0","Units",,,88.233,,
"GRC","Greece","DISP_SHARE","% Disposal","2006","2006",,,"0","Units",,,87.171,,
"GRC","Greece","DISP_SHARE","% Disposal","2007","2007",,,"0","Units",,,79.96,,
"GRC","Greece","DISP_SHARE","% Disposal","2008","2008",,,"0","Units",,,82.336,,
"GRC","Greece","DISP_SHARE","% Disposal","2009","2009",,,"0","Units",,,81.121,,
"GRC","Greece","DISP_SHARE","% Disposal","2010","2010",,,"0","Units",,,82.863,,
"GRC","Greece","DISP_SHARE","% Disposal","2011","2011",,,"0","Units",,,81.955,,
"GRC","Greece","DISP_SHARE","% Disposal","2012","2012",,,"0","Units",,,82.5,,
"GRC","Greece","DISP_SHARE","% Disposal","2013","2013",,,"0","Units",,,83.668,,
"GRC","Greece","DISP_SHARE","% Disposal","2014","2014",,,"0","Units",,,84.102,,
"GRC","Greece","DISP_SHARE","% Disposal","2015","2015",,,"0","Units",,,83.873,,
